Gene Symbol	1A	2A	3A	8A	9A	10A-avg	11A	13A	14A-avg	16A-avg	17A
GABBR1	12.00886852	11.850709	12.63064519	12.78083847	11.52626314	11.90358579	11.53028773	11.83910108	13.01883697	12.01643617	12.38141091
GABBR1	13.2820196	11.98489066	13.18202253	13.42293521	10.60928753	12.01762552	10.95738127	10.54976293	11.95038476	12.72677449	12.58791923
GABBR2	10.50115932	11.6205186	8.378712481	7.862136752	7.111019555	8.595973689	7.586432451	7.187819477	7.186819578	7.121855855	7.104387953
GABPA	6.928477798	7.107723881	6.992443882	7.264701764	7.030148334	6.926538342	7.042355131	6.957133414	6.952460744	6.990858066	6.904255611
GABPB1	10.50761507	10.6276515	10.66367252	11.18368125	10.45692564	10.65694867	10.42801849	9.99525534	11.1940227	10.7403849	11.34515883
GABPB1	10.56672154	10.28221321	10.29637694	7.862136752	10.9346615	10.94439499	11.38780228	10.91001337	10.63322657	9.851313352	8.104995767
GABRA1	7.10595399	7.088760376	7.140948788	7.171203486	7.099232083	7.117412232	7.292528904	7.01843558	7.128767048	7.135469736	7.167996099
GABRA2	7.398340924	7.359881637	7.488897743	9.070894476	7.532863093	7.636003964	12.53198537	7.64958554	7.908394101	7.512093926	7.922355289
GABRA3	7.315585241	11.19558636	7.220140976	7.610638213	7.533966987	7.38808268	8.455033905	7.452455704	7.656809806	7.303384457	7.653321292
GABRA4	7.10935354	7.056671543	7.028178905	7.093201918	7.010285502	7.112160428	7.136802858	7.029124514	7.221675931	7.064126927	7.078995968
GABRA5	7.477342796	8.957009851	7.197056528	7.021430425	7.140321544	7.206278156	7.277328879	7.216598295	7.163481125	7.092559108	7.155674686
GABRA6	7.418848992	7.513797034	7.360696424	7.271981578	7.571806359	7.447258846	8.666106437	7.511512543	7.750160972	7.460001294	8.277391171
GABRB1	7.326663195	6.865767747	6.990071499	7.097305788	8.640330942	6.971543513	10.36322456	9.095961195	7.081683277	7.055884333	7.192037972
GABRB2	7.250764114	7.840842557	7.272654935	7.458342012	7.289380673	7.298832715	7.369682773	7.287799397	7.258741775	7.333151245	7.579214731
GABRB2	7.187718459	7.15381038	8.036225522	7.371762377	7.102032388	7.232537776	7.281637855	7.267283081	7.564214385	7.465056033	7.128160507
GABRB3	7.259315123	12.83223147	7.189038743	7.425428539	7.253046398	7.194788194	7.913463542	8.907492279	7.239825271	7.223011979	7.226314716
GABRB3	7.331959972	11.58924334	7.165280005	7.391345768	7.032668668	8.474674371	7.087402685	8.324810249	9.146145942	7.096412149	7.083389768
GABRB3	9.401971823	12.7223202	8.070397924	7.079845398	8.425590702	10.14467107	8.530945243	9.670133082	11.06273742	7.75057548	7.518112853
GABRB3	8.342849599	10.96990388	7.300419671	8.205074817	7.253792501	7.829071989	7.555269213	8.472540199	9.898215572	7.207359342	7.653321292
GABRD	9.463342212	9.175705051	7.853659799	9.089702487	10.36745655	9.46310733	9.526913903	10.16822534	8.393032245	8.901564498	9.390920214
GABRG2	6.894896864	7.037836646	6.979398384	7.1933077	6.955095463	7.052139493	7.290300751	7.055570799	7.144546465	6.995993907	7.112003856
GABRG2	7.15195295	7.339845578	7.193143575	7.768309317	7.300954363	7.22327112	7.612933935	7.354531734	7.388837006	7.372790589	7.480608356
GABRG3	7.32003226	7.340313395	7.624471236	7.447523737	7.318679131	7.227532622	8.04537848	7.287799397	7.779102915	7.244504924	7.311236237
GABRQ	7.626372052	7.595190184	9.015935807	7.825632191	7.528107518	7.408739998	8.480693385	7.612498243	7.570426454	7.55713889	7.687753056
GABRR1	7.297141068	7.080274934	7.537525301	7.351895786	7.043085846	7.021911822	7.079326154	7.039559368	7.489327721	7.132738714	7.035071785
GABRR2	7.965398567	7.305180285	8.567724305	7.084373965	7.421202812	7.526843416	8.200218997	7.551220096	7.310989378	7.974008119	8.314101028
GAD1	7.401925764	7.436066818	9.032030932	12.66461419	10.42733743	8.096166307	7.780246252	10.53226612	11.17198226	12.06111193	9.016628498
GAD1	7.362793602	7.487642529	8.836347383	10.47886728	9.188189257	7.422938753	8.70342035	8.25209582	9.176460648	12.04052082	8.326707654
GAD1	7.472094768	7.691178588	8.269734263	12.62954514	9.318958634	7.696613075	9.149088687	8.978311493	8.866373258	12.6792607	8.505263892
GAD2	7.568836162	7.444966747	7.321960533	7.447523737	8.99124037	7.331571502	7.879755125	7.570866493	7.658396959	7.500930988	7.83845712
GADD45A	10.87183901	11.10240606	11.37919046	12.18049091	11.22698617	11.1422574	11.61964117	11.38027881	12.39837313	11.60291364	12.42742007
GADD45B	12.59738693	11.92690209	12.61179114	13.6345496	12.20264508	12.42894497	12.8261245	12.62938319	13.03329672	12.49661072	13.66459088
GADD45G	8.694972824	11.11726545	8.621263022	7.695151356	11.27164779	11.08163465	11.06607321	9.000867703	7.058236862	10.40568967	7.089324145
GADD45GIP1	9.946201787	9.935276695	9.871862833	7.4373621	9.134870181	9.830434191	10.36276867	10.32480378	9.566387938	9.569731613	9.433293736
GAGE1	7.392758262	7.688777038	7.504526834	7.074487028	7.588729968	7.489309475	9.355022978	7.87181802	7.806084714	7.403438782	7.376151519
GAGE1	7.213432924	7.349956928	7.246542265	7.258696693	7.23218237	7.201370277	7.737841327	7.504526834	7.378479202	7.237644482	7.222884777
GAGE1	7.24663368	7.348112577	7.314637988	8.307032852	7.386713104	7.334173708	7.812337375	7.321919431	7.808815192	7.248112154	7.512080126
GAGE12I	6.951111087	7.055748846	7.054698682	7.351895786	7.10101689	7.067891675	7.064340334	6.988741221	7.169329138	7.120189187	7.291499109
GAGE2C	7.022316966	7.960562404	7.100293631	7.279465724	7.174673659	7.071940064	7.222860143	7.249035841	7.12167325	7.182053587	7.205617589
GAGE4	7.699673028	7.83869107	7.686093051	9.754095391	7.957716744	7.887300886	9.638712469	9.830591708	8.713638876	7.951157079	8.662666209
GAGE5	7.67126957	9.208081994	7.158821725	9.233609122	8.087767948	7.638462744	7.901273321	7.33401331	7.456586041	7.832971128	7.852787279
GAGE7	8.56866863	9.488191508	8.277553045	10.70617942	8.90637386	8.636750606	10.1418525	9.113484712	9.517353099	9.142024463	10.30218292
GAK	14.61927455	15.9769469	15.30885367	14.32546684	15.92794643	15.6069262	15.9769469	15.9769469	15.4155618	15.08724702	14.60925932
GAL	8.745450327	7.091846261	9.123170578	9.696028434	7.127267517	8.154845791	6.985036876	6.970045796	6.99942588	9.157705934	8.415192933
GAL3ST1	7.709018373	7.205246087	7.212914197	7.565762322	7.141109342	7.212329875	7.524993636	7.220944445	7.237954408	7.066663683	7.015739083
GAL3ST4	8.132954071	8.117368548	8.5348843	8.25481514	8.718606811	8.281557779	9.279476131	8.647878296	8.107235608	8.188489605	7.874929461
GALC	12.33095036	12.42657593	11.82463368	12.82033725	12.66439547	12.45757013	11.7968016	12.99973843	13.30147366	12.76982257	12.57527389
GALC	10.97429748	7.942484662	9.334784279	10.35992962	10.79850203	10.75175102	9.774146279	10.2011421	10.92336881	10.14871509	11.24998679
GALE	7.023881167	7.103023408	7.128160507	7.246187561	6.953688879	7.776728207	7.053305684	7.1271811	7.133094561	7.037387235	6.991628197
GALE	8.485664975	7.342565166	8.351781172	7.806331705	10.9727942	8.814780655	8.21735773	9.39498112	10.43150988	9.013606846	9.022771184
GALE	10.95580449	12.37305594	11.90164011	12.09108532	13.43206057	13.78598098	13.0929829	12.91767131	12.87233525	12.79756385	12.6430101
GALK1	14.49849262	14.45045802	14.70252903	14.80340552	14.27680171	14.55683108	14.72021211	14.53446945	14.83273937	14.40350668	14.76525008
GALK2	11.70255245	11.9761942	11.54873185	9.80512055	10.23370654	11.46227853	11.95787092	11.03188703	11.81218507	10.92291804	10.98179583
GALK2	9.600062097	8.439573164	9.980847638	10.41940762	7.50380511	9.271191252	8.398234206	9.134353051	9.286921235	9.898910148	10.16545761
GALK2	8.542879295	9.004802565	8.755828624	8.419583159	9.494904892	8.971203197	7.087402685	8.493564113	8.41241817	8.273229282	7.681054301
GALNS	9.083956435	8.951955402	9.068779015	10.08957496	9.031687393	9.84335878	9.63132243	9.484669868	9.904147285	9.355705578	10.20365355
GALNT1	7.184243469	7.113421784	7.318781745	7.351895786	7.188585192	7.150332801	7.303898329	7.200747715	7.209671484	7.279491403	7.230391836
GALNT10	7.981751589	8.059186947	7.834758292	9.894867088	8.187929316	8.105195893	10.05912853	8.548587794	8.866331172	8.588487338	9.77482488
GALNT10	9.372875165	11.81282836	10.85268975	8.559645	12.15459792	11.7681162	11.56983027	10.5036777	10.49432409	10.09890045	9.116934613
GALNT10	9.750079142	9.73132121	9.993672773	10.86472641	11.49332034	11.46449163	7.693637283	9.854973252	10.77136723	11.46016139	10.32696132
GALNT11	11.71397913	11.4046393	11.73890501	12.95930058	11.24786189	11.45198122	12.36422342	11.95052094	12.16972672	12.29721389	13.06497286
GALNT12	9.426338115	9.211028237	9.617036161	9.030378092	7.85127874	9.022100435	9.58004121	8.145925671	9.015096986	8.982150746	8.645053278
GALNT14	7.990830446	8.933284209	8.028965395	9.964037635	8.18967074	8.356551492	9.819221685	8.5307343	9.173926149	8.597378701	9.409603594
GALNT2	7.294374626	7.69917627	7.440221669	8.230071546	7.499441032	7.48508994	7.897819092	7.446817735	7.829278882	7.705431616	8.141244683
GALNT3	10.92924946	7.404691317	10.24331592	9.107950574	9.120127877	10.32387986	8.467725837	7.523152061	7.848781443	9.054472066	10.11979816
GALNT4	9.175290664	11.46725684	9.475431322	10.05639384	10.8058397	9.92230578	7.498485177	9.040861605	10.75553946	10.14868779	10.85988488
GALNT6	7.757856502	12.13358218	8.644079711	8.867109312	11.3345896	11.01665225	9.300701463	7.887278399	8.374458908	8.077867495	9.390920214
GALNT7	7.721998631	7.909087225	7.809090688	12.95450269	7.641131554	8.354761829	7.729251618	7.242953156	8.224199511	11.78703538	10.75468216
GALNT8	7.519443977	7.738454607	7.60750801	8.135390857	8.030020509	7.539049451	9.25960907	7.927822487	7.928532546	7.708212136	7.817747863
GALR1	7.262755167	7.121331673	7.165280005	7.969392326	7.134717347	7.166809009	7.380711364	7.429911568	7.152977647	7.142101083	7.453309182
GALR2	8.47878186	8.543597791	7.135388453	7.317103204	7.10101689	8.311198951	7.142440066	7.103457366	8.393903033	7.89687328	7.554547339
GALR3	7.549094252	7.411367711	7.282483545	7.695151356	7.349377984	7.331427099	8.138266074	7.47987376	7.530373611	7.223893838	7.436826078
GALT	11.31337622	11.44865251	10.8979646	10.60969155	11.17947315	11.1551792	11.08935222	11.08369424	10.58497962	10.30783652	10.05872306
GALT	8.926286431	9.923524723	8.876106334	9.558476615	9.575495437	9.442874421	10.82618688	8.380575919	9.208826845	8.828505064	9.485602817
GAMT	14.67103358	15.40839245	14.30905712	14.63208353	15.04179929	14.48999124	15.64164989	14.34567841	15.20053009	15.22275105	15.31310135
GAMT	7.133541567	7.356494864	7.109986934	7.5369311	7.26269933	7.25044826	7.466069349	7.31181145	7.419659681	7.167240888	7.013359333
GAMT	10.82655941	13.50204822	11.02275292	9.107950574	12.62119699	10.5887282	12.80345548	10.00726953	12.22735715	11.19137533	10.30620826
GAN	10.14445058	11.64753277	10.47034637	9.964037635	9.43153647	11.21429198	12.08904739	10.94575992	10.52104267	9.704805833	9.699495248
GANAB	8.040732791	7.96789389	7.895583229	8.653962331	8.137647896	8.133536431	9.342826608	8.410664267	8.491014085	8.593415261	9.376413836
GAP43	10.97527315	11.0967492	11.76715207	9.445899419	12.99725416	10.02023368	11.96471474	10.60179063	9.460426307	9.738854312	8.995217406
GAPDH	13.51984204	13.46452154	13.73153903	13.13860132	13.35588033	13.40790985	13.67904908	13.68907345	13.43043528	12.59678586	12.8813158
GAPDH	14.65251141	14.3547493	14.57924289	13.48449745	13.81841042	14.11844134	13.51199206	13.97509723	14.02099161	14.04502734	14.18134718
GAPDHS	7.229731388	7.184030718	7.238560915	7.991451532	7.348197322	7.253937882	7.632046568	7.430839477	7.241218901	7.148967267	7.386803574
GAPVD1	13.25077063	12.43046196	12.23173196	12.9516242	13.1995008	12.85738338	13.93100916	13.45345215	12.90547975	13.07796964	12.91424598
GAR1	11.30523864	11.66255377	11.15641072	10.93565573	10.25652426	10.50241589	7.198799589	8.287283291	10.95537867	10.04536368	9.803517888
GAR1	12.35642966	12.06296823	12.5300494	10.90539084	10.6892691	10.87101604	11.4885607	10.10144542	10.71743257	10.77925379	10.79663129
GAR1	14.40865125	14.67401054	14.65683677	13.29686868	14.90494334	14.56560142	14.8568172	14.92394563	14.55007418	13.84049587	13.06961663
GARNL3	7.977067917	8.566958553	7.910849731	7.497441153	8.81449222	7.647192765	7.17060865	7.02046545	7.058240983	8.113948685	7.354754502
GARS	11.90829718	11.94298629	12.13953185	11.76673963	10.99840073	11.49074257	10.67065271	11.35833864	11.31953313	11.68542109	11.5342843
GART	12.48317338	12.0809615	12.42864777	12.42339069	12.50594723	11.99877168	12.55779096	12.74559233	12.25842943	12.46841559	12.5403159
GART	12.61327009	12.40637726	13.13317214	11.45258828	12.01377374	12.15990549	11.40302389	11.51002524	12.07714517	11.90395563	11.95504587
GART	10.24555481	7.650605902	8.771753566	10.80980053	7.730612966	8.264296548	8.894884299	8.894884299	8.639461074	9.543293589	9.594911109
GAS1	10.97429748	11.10589811	11.6138103	12.80146079	11.28651005	11.76933119	11.11353013	11.9607524	12.13171792	12.36427923	10.96011638
GAS2	7.530608531	7.119602943	7.281701705	7.38152815	7.250822883	7.545378458	7.316196223	7.263296304	7.478897292	7.312484831	7.614338624
GAS2	8.601765492	9.136791063	8.202218836	7.391345768	8.327964404	8.182619578	10.28559122	8.988464199	10.63201638	8.487904382	9.260100484
GAS2L1	12.71430881	12.3997482	11.13446091	11.64955009	12.69572536	11.5654181	13.01414631	11.16938778	11.69111973	12.36043203	11.98466064
GAS2L1	9.67566131	10.52653652	7.324109962	7.521370446	9.154849161	8.863802614	11.40051919	7.620389596	7.600605191	8.378979646	8.036352917
GAS2L1	11.66185594	11.54191645	9.309851616	9.670555578	11.01828237	10.109453	8.082806791	10.06901385	9.373131909	11.02279431	10.57233455
GAS6	7.93640805	10.09899084	10.08748023	6.980900532	9.047431984	7.866863675	9.968449527	8.569471188	7.874754126	8.028855303	7.198834935
GAS6	12.15639502	13.14981905	12.81169046	12.45580521	12.12556508	11.20027019	7.689049086	12.20364801	10.92443262	11.67905658	11.83376468
GAS6	11.9286772	13.10564754	12.70801252	12.50712588	12.32908089	11.22012384	9.074510887	12.42302861	11.00516467	11.65867592	11.86867041
GAS7	7.382104546	7.932156277	7.409863234	7.768309317	7.482175968	7.316713951	8.104995767	7.47849065	7.552337794	7.453988581	7.188214932
GAS7	8.944916837	9.867266723	10.25800954	9.83589422	10.80022452	9.406981896	9.01284222	10.3824989	8.48495482	9.243704231	8.458209419
GAS7	9.561409548	9.886741956	10.69708339	9.696028434	11.19626633	10.37411269	11.25607394	9.706194684	7.93632673	9.443628014	10.2123995
GAS7	8.522542262	10.14693661	8.927271549	9.030378092	9.263990854	9.195173939	11.60755118	9.20770728	7.141162158	8.716893572	9.594911109
GAS8	13.38959707	13.75899498	13.07040887	12.463194	13.51594283	14.10426768	14.09840344	13.93828695	13.2378303	13.42372242	13.32912783
GAST	8.088556136	7.729167124	8.070960538	8.037998828	7.717223573	7.646649484	7.516693261	8.265755433	7.625157512	8.092179721	8.197309343
GATA1	7.21284718	7.306962827	7.173319136	7.38152815	7.255736316	7.250056358	7.812337375	7.427638512	7.347998207	7.371945382	7.283549772
GATA2	7.097305788	7.694706732	7.574524892	7.035247132	7.091459007	7.750448865	7.195080148	8.491701982	7.056826153	7.142857924	7.13122892
GATA3	9.096234594	14.88076344	9.946403253	13.82880374	14.56067036	14.00762709	15.30066922	14.74560756	14.49198044	14.54427296	14.62907329
GATA4	7.124170327	7.119060296	7.107835279	7.41374671	7.120940101	7.087957271	7.314181052	10.19349184	7.212285219	7.129740627	7.249389912
GATA6	7.303629372	7.500886115	7.159706461	7.130444083	7.931183109	7.278639553	7.609771545	7.461651383	7.389093592	7.155848333	7.386803574
GATAD1	10.66773898	10.67734457	11.09725355	11.45093917	11.10145384	11.17125417	12.04852874	11.7991395	12.02329195	11.47119737	11.6138103
GATAD2A	14.387909	14.79977468	14.51699328	13.77529772	14.78710313	14.80772603	15.05360659	15.11504697	14.61916871	14.23974991	13.77925102
GATC	11.78687703	12.09029287	12.18981589	11.60891864	11.67297414	12.15141605	12.66798829	11.85150408	12.47721633	11.64041698	12.15681144
GATM	8.095560549	8.895031726	8.747219813	9.573258712	10.60026357	9.470953177	7.06288174	9.026967542	9.521841893	10.50293335	8.169204545
GBA3	7.423187018	8.403323293	8.060430747	7.59491905	6.916172648	7.062484299	7.24510266	9.201924504	8.365415684	7.177654953	7.150179607
GBAS	10.74860304	9.346646194	10.50469899	12.93070885	10.78790024	10.94984159	11.33195099	11.53582878	12.27873384	11.88623573	12.64602044
GBE1	9.412926109	10.64159584	11.02049861	10.43350544	11.23737564	10.23235182	11.59639029	10.91532146	10.58680228	10.84936536	9.77482488
GBF1	8.546112388	9.043115938	9.14686797	7.903991194	9.052808704	9.117050883	9.146293193	8.778455152	8.673311961	9.200838039	9.127555261
GBP1	9.986808266	10.14964015	10.08142935	9.27976205	10.4486936	10.27460199	10.41983921	11.19078226	10.25893679	10.22390857	11.00649883
GBP2	11.72562529	11.65960518	12.08018492	11.56261181	12.1556056	12.06944457	9.404702797	12.46739654	11.6967278	11.76242387	11.13929708
GBX2	8.073286105	8.115610665	8.093884986	10.757935	8.203688254	8.237079368	9.945858662	8.582638016	9.257621205	8.761137338	9.870796509
GC	7.19411076	7.217920492	7.298161175	7.293965528	7.351688969	7.320420152	7.669028676	7.38930794	7.204477465	7.185741364	7.270916714
GCA	9.080428611	10.78240401	9.534587034	11.28612889	10.53035853	11.68378692	11.68364625	11.8796716	11.37367781	10.67578274	11.4682314
GCAT	11.24165416	10.78302208	8.227012945	9.904043493	9.050220983	12.45509498	12.16069392	10.37741268	10.35135938	10.99979656	10.08834579
GCC1	9.869880281	11.09505523	10.7959504	11.22949786	11.62003378	11.19728329	11.70637354	11.6067942	11.68096619	10.75867456	10.66275866
GCC2	8.248902646	8.751704995	9.014631192	7.246187561	9.242443234	9.434770693	6.954355672	8.401607942	8.908080934	9.589840055	7.480608356
GCC2	8.515733006	9.873813604	8.407528468	9.634684989	9.440124372	9.05292028	9.534113378	9.246277959	9.16637403	9.207000608	8.985489703
GCC2	10.50585857	11.3115209	11.18879442	9.199250484	11.21265381	11.38964913	10.4848432	9.783790722	10.87126472	10.77960449	10.1876582
GCDH	9.526247771	10.16862354	7.451831988	8.764799662	8.601138525	8.99615281	8.586950737	7.661400385	8.555937689	8.30879246	7.953425346
GCDH	11.03562296	11.80621722	11.52284736	10.79850203	11.73015748	12.02478862	12.71782787	12.23602097	12.17254116	10.92646423	11.34945385
GCFC1	12.16008943	12.6430101	12.29563762	9.403563928	10.93498695	10.98254272	11.94400844	10.59425054	11.201345	10.50119917	10.13708785
GCFC1	9.030919319	8.029091315	8.187638829	9.051348196	9.52813414	8.595053818	10.21788966	9.32674735	8.785397923	8.552035026	8.451966505
GCFC1	13.16617208	12.93215467	12.83269638	12.5243137	13.19676538	12.84106703	12.73185855	13.49252475	13.01592283	13.10696662	12.54478948
